date,bond_id,bond_nm,price,increase_rt,premium_rt,dblow,curr_iss_amt,convert_value,ytm_rt,rating_cd,sw_name,market_cd,maturity_dt,year_left,volume,turnover_rt,convert_price,sprice,sincrease_rt,pb,_extra_1,_extra_2
2026-05-22,118020,芳源转债,124.739,-0.04,76.93,201.67,6.417,70.5,0.44,BBB,电力设备,shkc,2028-09-23,2.343,1313.39,1.64,14.0,9.87,2.81,9.18
2026-05-22,123265,耐普转02,151.25,0.88,77.06,228.31,4.5,85.42,-4.23,A+,机械设备,szcy,2032-01-15,5.655,4487.8,6.61,29.5,25.2,0.88,2.91
2026-05-22,127083,山路转债,122.708,0.08,77.19,199.9,48.359,69.25,-3.43,AAA,建筑装饰,szmb,2029-03-24,2.841,4062.61,0.68,7.61,5.27,-0.38,0.31
2026-05-22,123223,九典转02,137.294,0.36,77.25,214.54,2.053,77.46,-4.55,A+,医药生物,szcy,2029-09-15,3.321,690.41,2.46,14.95,11.58,-0.86,2.15
2026-05-22,123193,海能转债,131.499,0.21,78.16,209.66,5.997,73.81,-3.58,AA-,电子,szcy,2029-04-13,2.896,1335.22,1.69,14.7,10.85,3.33,2.0
2026-05-22,127044,蒙娜转债,131.377,-0.47,78.16,209.54,3.369,73.74,-11.1,AA-,轻工制造,szmb,2027-08-16,1.236,18770.35,42.54,19.84,14.63,4.43,1.82
2026-05-22,123168,惠云转债,132.45,0.64,78.93,211.38,4.899,74.02,-4.35,AA-,基础化工,szcy,2028-11-23,2.51,1542.26,2.38,10.74,7.95,1.79,2.5
2026-05-22,123260,卓镁转债,156.4,0.89,79.18,235.58,4.5,87.29,-4.96,A+,汽车,szcy,2031-11-07,5.466,6944.9,9.92,52.3,45.65,-2.08,4.58
2026-05-22,111009,盛泰转债,129.005,0.01,79.25,208.26,7.011,71.97,-5.22,AA,纺织服饰,shmb,2028-11-07,2.466,2313.65,2.56,10.56,7.6,1.06,1.63
2026-05-22,123229,艾录转债,134.619,-0.11,80.7,215.32,1.779,74.5,-3.3,A+,轻工制造,szcy,2029-10-23,3.425,1095.48,4.57,10.0,7.45,-1.32,2.37
2026-05-22,113652,伟22转债,130.8,0.07,81.06,211.86,14.766,72.24,-6.53,AA,环保,shmb,2028-07-22,2.17,5646.62,2.93,27.27,19.7,-0.61,2.19
2026-05-22,113679,芯能转债,133.673,0.65,81.31,214.98,8.798,73.73,-3.28,AA-,公用事业,shmb,2029-10-26,3.433,1503.07,1.28,12.75,9.4,2.17,2.06
2026-05-22,113693,志邦转债,125.502,-0.78,82.55,208.05,6.7,68.75,-1.95,AA,轻工制造,shmb,2031-03-18,4.825,3156.28,3.74,11.52,7.92,0.13,1.08
2026-05-22,113701,祥和转债,143.826,1.08,82.84,226.67,4.0,78.66,-3.28,A+,机械设备,shmb,2032-03-02,5.784,1650.66,2.88,13.59,10.69,6.47,3.23
2026-05-22,113610,灵康转债,121.075,-0.54,83.02,204.1,2.53,66.15,-9.54,A-,医药生物,shmb,2026-12-01,0.529,1460.84,4.76,6.5,4.3,0.94,4.91
2026-05-22,123262,神宇转债,146.2,0.93,83.67,229.87,5.0,79.6,-4.48,AA-,通信,szcy,2031-12-11,5.559,4420.93,6.08,38.82,30.9,3.52,4.74
2026-05-22,123175,百畅转债,118.733,0.71,84.33,203.06,4.199,64.41,-0.76,A,环保,szcy,2029-02-22,2.759,2112.19,4.25,20.4,13.14,4.45,2.38
2026-05-22,123266,博士转债,150.672,0.21,84.58,235.25,3.75,81.63,-4.51,AA,商贸零售,szcy,2032-03-17,5.825,2472.4,4.38,30.43,24.84,-2.05,5.98
2026-05-22,123264,双乐转债,138.637,0.4,84.82,223.46,8.0,75.01,-3.52,AA-,基础化工,szcy,2031-12-25,5.597,1964.21,1.77,36.7,27.53,3.38,1.62
2026-05-22,123196,正元转02,129.459,0.56,85.07,214.53,3.501,69.95,-3.1,A+,计算机,szcy,2029-04-18,2.91,1603.45,3.55,21.93,15.34,1.86,1.96
2026-05-22,113627,太平转债,118.557,-0.46,85.85,204.41,7.997,63.79,-5.06,AA,纺织服饰,shmb,2027-07-15,1.148,2456.84,2.59,20.88,13.32,-1.19,1.36
2026-05-22,113648,巨星转债,124.831,0.05,86.38,211.21,8.997,66.98,-5.42,AA-,农林牧渔,shmb,2028-04-25,1.929,3325.85,2.96,24.86,16.65,-1.42,3.16
2026-05-22,113636,甬金转债,127.58,0.01,86.62,214.2,9.995,68.36,-5.2,AA-,钢铁,shmb,2027-12-13,1.562,2372.15,1.86,26.74,18.28,0.44,1.11
2026-05-22,123122,富瀚转债,129.9,0.51,86.77,216.67,5.801,69.55,-8.42,A+,电子,szcy,2027-08-06,1.208,4541.54,6.03,91.69,63.77,5.02,4.94
2026-05-22,113647,禾丰转债,121.947,-0.26,87.28,209.23,14.669,65.11,-3.57,AA,农林牧渔,shmb,2028-04-22,1.921,2297.84,1.28,10.09,6.57,0.77,0.9
2026-05-22,113625,江山转债,125.5,0.09,87.35,212.85,5.825,66.99,-3.86,AA-,轻工制造,shmb,2027-06-11,1.055,3066.07,4.2,19.84,13.29,-0.75,2.23
2026-05-22,127056,中特转债,125.818,0.28,92.44,218.26,49.996,65.38,-8.56,AAA,钢铁,szmb,2028-02-25,1.764,4054.74,0.64,21.78,14.24,1.35,1.59
2026-05-22,128119,龙大转债,79.335,0.3,92.61,171.95,9.459,41.19,315.47,B,食品饮料,szmb,2026-07-13,0.143,15500.43,20.69,4.2,1.73,-2.26,3.1
2026-05-22,127060,湘佳转债,123.3,-0.11,93.56,216.86,6.399,63.7,-5.12,A+,农林牧渔,szmb,2028-04-19,1.912,1457.78,1.85,21.13,13.46,0.22,1.57
2026-05-22,123267,珂玛转债,232.469,0.26,93.8,326.27,7.5,119.96,-11.53,AA,电子,szcy,2032-04-15,5.904,58534.95,33.18,97.57,117.04,2.77,27.88
2026-05-22,113682,益丰转债,127.9,-1.6,96.07,223.97,17.968,65.23,-2.98,AA,医药生物,shmb,2030-03-04,3.786,5835.23,2.52,31.84,20.77,-2.49,2.08
2026-05-22,113650,博22转债,131.584,1.33,97.67,229.25,7.996,66.57,-4.94,AA-,基础化工,shmb,2028-07-01,2.112,5211.32,4.97,23.15,15.41,2.46,1.5
2026-05-22,127068,顺博转债,128.5,0.31,98.38,226.88,8.3,64.77,-6.26,AA-,有色金属,szmb,2028-08-12,2.227,2713.3,2.55,11.27,7.3,4.73,1.42
2026-05-22,123157,科蓝转债,126.483,0.23,99.0,225.48,2.34,63.56,-2.77,A,计算机,szcy,2028-08-30,2.277,2915.67,9.88,13.2,8.39,1.7,10.69
2026-05-22,118022,锂科转债,124.159,0.01,99.19,223.35,32.497,62.33,-3.82,AA,电力设备,shkc,2028-10-11,2.392,4290.57,1.06,15.53,9.68,1.79,2.55
2026-05-22,123113,仙乐转债,116.94,0.25,99.87,216.81,10.248,58.51,-3.7,AA-,食品饮料,szcy,2027-04-19,0.91,1659.77,1.39,31.79,18.6,0.05,1.94
2026-05-22,113700,海天转债,135.875,0.0,100.61,236.49,8.01,67.73,-3.13,AA,环保,shmb,2032-02-04,5.71,1675.5,1.53,12.52,8.48,0.12,1.34
2026-05-22,118015,芯海转债,133.329,0.46,102.65,235.98,4.1,65.79,-5.16,A+,电子,shkc,2028-07-21,2.167,1117.72,2.05,55.22,36.33,3.21,7.35
2026-05-22,127085,韵达转债,124.343,-0.45,103.42,227.76,24.499,61.13,-3.82,AA+,交通运输,szmb,2029-04-11,2.89,2886.07,0.94,11.73,7.17,-0.69,0.96
2026-05-22,113634,珀莱转债,126.12,0.45,106.9,233.02,7.507,60.96,-4.89,AA,美容护理,shmb,2027-12-08,1.548,4913.87,5.19,95.46,58.19,5.09,3.6
2026-05-22,127062,垒知转债,129.53,0.44,106.98,236.51,3.958,62.58,-5.22,AA-,建筑材料,szmb,2028-04-21,1.918,1037.49,2.03,7.59,4.75,0.85,0.9
2026-05-22,123180,浙矿转债,137.053,0.83,107.38,244.43,3.197,66.09,-5.14,AA-,机械设备,szcy,2029-03-09,2.8,1572.07,3.59,47.89,31.65,2.39,2.17
2026-05-22,127017,万青转债,112.888,-0.03,110.25,223.14,9.995,53.69,3.3,AA+,建筑材料,szmb,2026-06-03,0.033,2623.32,2.33,8.53,4.58,0.22,0.55
2026-05-22,113666,爱玛转债,124.016,-0.37,119.62,243.64,19.994,56.47,-3.27,AA,汽车,shmb,2029-02-23,2.762,3476.28,1.4,37.49,21.17,0.52,1.8
2026-05-22,127098,欧晶转债,128.313,0.18,124.55,252.86,4.693,57.14,-2.86,AA-,电力设备,szmb,2029-11-24,3.512,3394.57,5.63,42.0,24.0,-0.83,6.06
2026-05-22,111014,李子转债,124.979,-0.18,129.82,254.8,5.999,54.38,-2.36,AA,食品饮料,shmb,2029-06-20,3.082,1536.97,2.05,18.37,9.99,0.0,2.29
2026-05-22,113638,台21转债,125.502,-1.05,134.36,259.86,5.997,53.55,-5.98,AA,纺织服饰,shmb,2027-12-29,1.606,3412.87,4.52,16.19,8.67,-2.25,1.41
2026-05-22,123090,三诺转债,113.406,-0.5,137.57,250.98,4.984,47.74,-2.12,AA,医药生物,szcy,2026-12-21,0.584,2198.13,3.88,34.46,16.45,-0.24,2.97
2026-05-22,123117,健帆转债,119.054,0.02,144.89,263.94,9.998,48.62,-5.71,AA,医药生物,szcy,2027-06-23,1.088,1836.85,1.54,38.65,18.79,0.54,4.06
2026-05-22,113049,长汽转债,110.761,-0.92,144.91,255.67,34.95,45.23,-1.97,AAA,汽车,shmb,2027-06-10,1.052,6006.25,1.55,39.16,17.71,-0.67,1.71
2026-05-22,110076,华海转债,124.004,-1.8,149.67,273.67,18.424,49.67,-25.14,AA,医药生物,shmb,2026-11-02,0.449,7822.82,3.39,33.06,16.42,-3.53,2.5
2026-05-22,123250,嘉益转债,128.8,0.05,153.59,282.39,3.955,50.79,-1.84,A+,轻工制造,szcy,2030-11-07,4.466,1588.59,3.12,79.66,40.46,-0.61,3.18
2026-05-22,113670,金23转债,124.926,-0.83,156.25,281.18,7.7,48.75,-1.89,AA,轻工制造,shmb,2029-04-17,2.907,1292.25,1.34,37.64,18.35,-0.49,1.04
2026-05-22,110085,通22转债,121.068,-1.33,160.18,281.25,119.831,46.53,-4.96,AAA,电力设备,shmb,2028-02-24,1.762,11416.28,0.78,34.6,16.1,3.27,1.99
2026-05-22,118032,建龙转债,127.7,0.46,165.97,293.67,6.999,48.01,-2.68,AA-,基础化工,shkc,2029-03-08,2.797,2215.03,2.48,71.71,34.43,1.5,1.85
2026-05-22,123151,康医转债,122.013,-0.13,178.5,300.51,6.998,43.81,-1.09,A+,医药生物,szcy,2028-07-01,2.112,1474.45,1.72,27.55,12.07,1.68,2.81
2026-05-22,113660,寿22转债,125.218,0.02,191.96,317.18,3.977,42.89,-3.25,AA-,医药生物,shmb,2028-11-17,2.493,1266.73,2.55,36.84,15.8,-0.25,1.37
2026-05-22,118005,天奈转债,126.304,0.08,194.41,320.71,8.299,42.9,-7.06,AA-,电力设备,shkc,2028-01-27,1.685,1365.26,1.3,99.09,42.51,-0.56,4.05
2026-05-22,128135,洽洽转债,114.395,-0.05,201.23,315.63,13.398,37.98,1.29,AA,食品饮料,szmb,2026-10-20,0.414,2964.68,1.93,55.93,21.24,-1.26,1.94
2026-05-22,113633,科沃转债,124.27,-0.61,218.74,343.01,10.396,38.99,-6.77,AA,家用电器,shmb,2027-11-30,1.526,1701.06,1.31,173.8,67.76,-1.05,4.18
2026-05-22,123072,乐歌转债,124.0,0.12,233.13,357.13,1.418,37.22,-7.8,A+,轻工制造,szcy,2026-10-21,0.416,875.96,4.99,32.91,12.25,1.83,1.13
2026-05-22,127025,冀东转债,105.13,0.04,243.65,348.78,17.764,30.59,1.82,AAA,建筑材料,szmb,2026-11-05,0.458,3335.45,1.79,13.01,3.98,0.51,0.4
2026-05-22,118010,洁特转债,124.065,0.44,276.51,400.58,4.399,32.95,-4.31,A+,医药生物,shkc,2028-06-28,2.104,731.78,1.34,47.95,15.8,2.53,1.86
2026-05-22,128124,科华转债,105.67,-0.02,284.66,390.33,2.245,27.47,1.73,A+,医药生物,szmb,2026-07-28,0.184,2335.38,9.85,20.64,5.67,1.43,1.13
2026-05-22,123154,火星转债,126.086,-0.25,315.22,441.31,5.289,30.37,-2.83,AA-,家用电器,szcy,2028-08-05,2.208,653.39,0.98,33.03,10.03,-2.53,3.87
2026-05-22,113059,福莱转债,123.0,-0.8,316.09,439.09,39.999,29.56,-3.85,AA,电力设备,shmb,2028-05-20,1.997,6373.6,1.29,41.71,12.33,1.82,1.28
2026-05-22,123179,立高转债,123.18,-0.27,331.13,454.31,9.499,28.57,-1.31,AA-,食品饮料,szcy,2029-03-07,2.795,1934.88,1.66,95.13,27.18,-0.95,1.68
2026-05-25,123054,Z特转债,150.6,-7.49,-1.66,148.94,0.538,153.14,,AA-,计算机,szcy,2026-06-10,,39916.25,469.03,9.88,15.13,-4.78,4.0
2026-05-25,127026,超声转债,133.8,-1.05,-1.51,132.29,6.612,135.86,,AA,电子,szmb,2026-12-08,,51013.23,57.79,12.02,16.33,-0.37,1.78
2026-05-25,118041,星球转债,144.909,-3.96,-1.23,143.68,3.676,146.72,-6.06,A+,机械设备,shkc,2029-07-31,3.186,43064.08,80.47,23.14,33.95,-3.14,2.71
2026-05-25,127024,Z峰转债,167.05,-0.54,-0.83,166.22,2.024,168.45,,AA+,环保,szmb,2026-11-04,,58029.41,171.19,7.67,12.92,-0.46,2.44
2026-05-25,118033,华特转债,189.85,-6.06,-0.52,189.33,3.652,190.85,-15.57,AA-,电子,shkc,2029-03-21,2.825,107730.45,152.93,82.75,157.93,-3.63,9.54
2026-05-25,123126,瑞丰转债,177.6,-0.8,-0.52,177.08,0.721,178.52,,A,基础化工,szcy,2027-09-10,,83020.55,637.83,11.64,20.78,-0.43,4.81
2026-05-25,111005,Z富春转,135.921,-3.97,-0.47,135.45,0.321,136.56,,AA-,纺织服饰,shmb,2028-06-23,,11082.09,251.43,11.98,16.36,-3.82,1.6
2026-05-25,123207,冠中转债,276.6,8.68,-0.42,276.18,1.684,277.78,-23.6,A-,建筑装饰,szcy,2029-07-21,3.159,178539.21,387.56,10.44,29.0,7.89,4.8
2026-05-25,123121,帝尔转债,216.7,2.31,-0.38,216.32,3.395,217.54,,AA-,电力设备,szcy,2027-08-05,,191340.55,256.96,73.56,160.02,2.2,10.74
2026-05-25,113644,艾迪转债,136.397,0.07,-0.36,136.04,9.519,136.89,-7.86,AA-,机械设备,shmb,2028-04-15,1.893,23658.9,18.15,18.65,25.53,0.31,5.57
2026-05-25,111010,立昂转债,160.801,3.64,-0.27,160.53,26.157,161.24,-12.76,AA,电子,shmb,2028-11-14,2.477,96139.26,23.15,33.59,54.16,3.7,5.05
2026-05-25,123061,航新转债,145.3,2.89,-0.22,145.08,1.59,145.61,-120.29,BBB,国防军工,szcy,2026-07-22,0.159,42510.39,183.92,14.82,21.58,3.8,7.21
2026-05-25,127066,科利转债,132.775,-4.0,-0.18,132.6,12.782,133.02,,AA,电力设备,szmb,2028-07-08,,35283.42,20.6,148.7,197.8,-4.0,3.95
2026-05-25,111013,新港转债,124.882,1.71,-0.03,124.85,1.589,124.91,,AA-,公用事业,shmb,2029-03-08,,87412.4,434.84,8.67,10.83,1.21,3.38
2026-05-25,123198,金埔转债,139.034,0.36,-0.03,139.0,3.13,139.07,-4.81,A,建筑装饰,szcy,2029-06-08,3.041,20580.01,46.63,7.55,10.5,-0.66,1.82
2026-05-25,118018,瑞科转债,189.82,-0.09,0.16,189.98,2.756,189.52,-20.93,A,基础化工,shkc,2028-08-18,2.236,165904.27,320.02,21.0,39.8,-1.97,8.54
2026-05-25,110074,精达转债,462.151,1.14,0.51,462.66,2.636,459.82,-325.31,AA,电力设备,shmb,2026-08-19,0.236,43497.31,35.9,3.26,14.99,0.81,5.14
2026-05-25,118057,甬矽转债,239.436,20.0,0.51,239.95,8.923,238.22,-13.17,A+,电子,shkc,2031-06-26,5.09,581330.4,291.49,28.36,67.56,20.0,10.5
2026-05-25,110084,贵燃转债,140.037,-4.41,0.57,140.61,8.939,139.24,-13.31,AA,公用事业,shmb,2027-12-27,1.592,37403.92,29.69,7.11,9.9,-4.99,3.53
2026-05-25,127090,兴瑞转债,135.501,-1.17,1.24,136.74,4.616,133.84,,AA-,汽车,szmb,2029-07-24,,51888.82,82.73,25.5,34.13,0.92,6.48
2026-05-25,118016,京源转债,191.261,3.87,1.66,192.92,1.675,188.13,-19.64,A,环保,shkc,2028-08-05,2.2,92524.93,285.5,6.91,13.0,2.44,3.63
2026-05-25,123188,水羊转债,194.496,1.21,1.99,196.49,6.422,190.69,-15.94,A+,美容护理,szcy,2029-04-04,2.863,14256.99,11.43,13.54,25.82,1.14,4.45
2026-05-25,127105,龙星转债,138.5,-5.65,2.33,140.83,7.54,135.35,-4.03,AA-,基础化工,szmb,2030-01-31,3.69,349107.86,303.35,5.8,7.85,-3.21,2.14
2026-05-25,128137,洁美转债,249.347,3.92,2.62,251.97,5.909,242.97,-124.12,AA-,电子,szmb,2026-11-04,0.447,166575.45,111.32,26.46,64.29,7.06,8.72
2026-05-25,110077,洪城转债,216.581,-1.55,2.81,219.39,6.685,210.66,-100.9,AA+,环保,shmb,2026-11-20,0.49,7909.57,5.43,4.88,10.28,-1.15,1.28
2026-05-25,111023,利柏转债,134.925,-3.78,3.15,138.08,7.495,130.81,-3.29,AA,建筑装饰,shmb,2031-07-03,5.11,21744.55,21.16,12.14,15.88,-3.41,3.44
2026-05-25,123091,长海转债,164.83,12.51,3.29,168.12,5.497,159.57,-56.49,AA,建筑材料,szcy,2026-12-23,0.581,251638.34,281.18,14.99,23.92,20.02,2.0
2026-05-25,127041,弘亚转债,120.0,-1.51,3.29,123.29,5.533,116.18,-31.05,AA-,机械设备,szmb,2026-07-12,0.132,5853.43,8.78,17.0,19.75,-1.84,2.75
2026-05-25,113046,金田转债,137.873,-0.72,3.71,141.58,14.992,132.95,-24.51,AA+,有色金属,shmb,2027-03-22,0.825,17556.48,8.5,10.32,13.72,-1.08,2.31
2026-05-25,123243,严牌转债,305.5,6.24,4.08,309.58,2.609,293.54,-20.74,A+,环保,szcy,2030-07-10,4.129,108582.96,140.1,7.27,21.34,0.9,4.35
2026-05-25,118011,银微转债,146.804,2.46,5.0,151.8,4.997,139.81,-9.6,A+,电子,shkc,2028-07-04,2.112,17081.78,23.35,31.3,43.76,4.19,4.02
2026-05-25,113588,润达转债,115.961,0.37,5.03,120.99,2.323,110.41,-99.55,AA,医药生物,shmb,2026-06-17,0.063,37771.87,137.54,12.97,14.32,0.21,2.32
2026-05-25,123245,集智转债,385.6,0.55,5.39,390.99,1.538,365.88,-24.39,A,机械设备,szcy,2030-08-14,4.225,59567.34,97.96,18.11,66.26,-1.49,8.66
2026-05-25,123118,惠城转债,595.903,20.0,5.46,601.36,0.656,565.05,-77.03,A+,环保,szcy,2027-07-07,1.118,219556.08,595.14,14.59,82.44,20.0,7.76
2026-05-25,128127,文科转债,114.184,0.26,5.57,119.75,8.036,108.16,3.03,A-,建筑装饰,szmb,2026-08-20,0.238,6617.54,7.23,3.92,4.24,2.42,48.18
2026-05-25,127047,帝欧转债,171.399,0.23,5.83,177.23,4.655,161.96,-23.81,A-,轻工制造,szmb,2027-10-25,1.419,10546.96,13.06,5.1,8.26,-0.48,2.59
2026-05-25,113597,佳力转债,128.467,-1.84,6.0,134.47,2.969,121.2,-45.75,AA-,机械设备,shmb,2026-07-30,0.181,13256.31,34.91,8.68,10.52,-1.77,3.23
2026-05-25,113056,重银转债,127.045,-0.13,6.43,133.48,115.631,119.37,-6.51,AAA,银行,shmb,2028-03-23,1.83,21874.4,1.48,9.5,11.34,0.8,0.62
2026-05-25,113062,常银转债,129.618,-0.1,6.78,136.4,59.994,121.39,-7.2,AAA,银行,shmb,2028-09-15,2.312,17009.47,2.18,5.89,7.15,0.56,0.72
2026-05-25,128121,宏川转债,117.1,-1.48,6.8,123.9,6.466,109.64,-54.53,AA-,交通运输,szmb,2026-07-17,0.145,9444.21,12.33,12.65,13.87,-1.42,3.01
2026-05-25,127079,华亚转债,223.18,0.53,6.98,230.16,3.106,208.62,-22.03,A+,电子,szmb,2028-12-16,2.564,25501.32,36.23,30.73,64.11,-1.0,4.63
2026-05-25,123187,超达转债,235.949,-6.54,7.46,243.41,2.242,219.56,-21.54,A,汽车,szcy,2029-04-04,2.863,25442.93,47.51,30.98,68.02,-4.51,3.42
2026-05-25,127096,泰坦转债,453.517,16.29,7.51,461.03,2.916,421.85,-32.59,A,机械设备,szmb,2029-10-25,3.422,324308.62,259.01,13.27,55.98,10.0,8.06
2026-05-25,127084,柳工转2,137.235,0.69,8.42,145.66,24.809,126.58,-5.9,AAA,机械设备,szmb,2029-03-27,2.841,15127.98,4.45,7.3,9.24,0.87,0.99
2026-05-25,123059,银信转债,128.35,-1.95,8.74,137.09,1.569,118.03,-58.86,AA-,计算机,szcy,2026-07-15,0.14,2803.16,13.83,9.15,10.8,-1.46,2.87
2026-05-25,118025,奕瑞转债,174.868,7.9,9.17,184.04,14.217,160.17,-16.67,AA,医药生物,shkc,2028-10-24,2.419,103631.39,42.16,114.97,184.15,4.21,6.01
2026-05-25,127078,优彩转债,155.0,-1.74,9.28,164.28,4.159,141.84,-9.91,A+,基础化工,szmb,2028-12-14,2.559,6795.82,10.48,6.31,8.95,-1.86,1.75
2026-05-25,128136,立讯转债,145.914,1.05,9.33,155.24,29.981,133.46,-58.91,AA+,电子,szmb,2026-11-03,0.444,50423.68,11.49,55.97,74.7,3.18,6.12
2026-05-25,123076,强力转债,139.499,0.93,9.63,149.13,5.039,127.24,-39.18,AA-,电子,szcy,2026-11-19,0.488,14185.44,20.17,12.7,16.16,4.87,4.87
2026-05-25,113039,嘉泽转债,205.043,-2.94,9.68,214.72,2.865,186.94,-189.84,AA,公用事业,shmb,2026-08-24,0.249,24889.13,41.33,2.91,5.44,1.12,1.98
2026-05-25,113042,上银转债,116.003,-0.17,9.97,125.97,199.776,105.48,-5.14,AAA,银行,shmb,2027-01-25,0.671,22583.01,0.97,8.57,9.04,-0.44,0.49
2026-05-25,123251,华医转债,358.0,-0.29,9.98,367.98,7.012,325.5,-21.5,A+,医药生物,szcy,2030-12-23,4.584,59960.29,23.41,22.43,73.01,-0.1,4.13
2026-05-25,123247,万凯转债,252.888,-10.26,10.63,263.52,19.643,228.58,-17.3,AA,基础化工,szcy,2030-08-16,4.23,38845.16,7.54,11.3,25.83,-4.69,2.28
2026-05-25,113686,泰瑞转债,168.485,4.77,10.83,179.32,3.363,152.03,-8.08,AA-,机械设备,shmb,2030-07-02,4.107,28782.39,51.61,8.15,12.39,2.14,2.43
2026-05-25,123160,泰福转债,166.385,2.03,11.02,177.41,2.315,149.87,-13.47,A,机械设备,szcy,2028-09-28,2.348,32944.75,86.17,19.77,29.63,2.38,3.13
2026-05-25,123253,永贵转债,144.0,-2.04,11.27,155.27,9.798,129.41,-4.19,AA-,机械设备,szcy,2031-03-13,4.803,37322.94,26.53,18.19,23.54,-8.05,3.7
2026-05-25,127067,恒逸转2,144.0,-9.5,11.36,155.36,29.994,129.32,-11.08,AA+,石油石化,szmb,2028-07-21,2.159,100590.79,22.65,10.37,13.41,-3.11,1.89
2026-05-25,127110,广核转债,138.491,-0.6,11.46,149.95,48.993,124.25,-4.43,AAA,公用事业,szmb,2031-07-09,5.126,38571.86,5.69,3.67,4.56,2.01,1.83
2026-05-25,113051,节能转债,160.221,-0.01,11.62,171.84,26.52,143.54,-28.78,AA+,公用事业,shmb,2027-06-21,1.074,64036.71,14.88,3.33,4.78,3.46,1.73
2026-05-25,123213,天源转债,237.1,3.99,11.67,248.77,3.26,212.33,-20.37,AA-,环保,szcy,2029-07-28,3.178,27347.47,35.5,7.14,15.16,5.79,2.96
2026-05-25,113681,镇洋转债,142.909,0.82,12.02,154.93,5.797,127.58,-4.98,AA-,基础化工,shmb,2029-12-29,3.6,7812.31,9.41,10.95,13.97,2.95,3.13
2026-05-25,128128,齐翔转2,113.823,-1.7,12.36,126.18,6.792,101.3,-14.26,AA,石油石化,szmb,2026-08-20,0.238,5864.48,7.55,5.37,5.44,-2.33,1.41
2026-05-25,123241,欧通转债,1095.0,3.3,12.43,1107.43,2.605,973.98,-42.39,AA-,电力设备,szcy,2030-07-05,4.115,130043.28,46.02,43.43,423.0,2.87,17.46
2026-05-25,127103,东南转债,175.771,0.54,12.49,188.26,19.999,156.25,-11.86,AA,建筑装饰,szmb,2030-01-03,3.614,14455.72,4.1,5.6,8.75,0.34,1.54
2026-05-25,113624,正川转债,138.935,-0.37,12.8,151.74,4.048,123.17,-18.66,A+,医药生物,shmb,2027-04-28,0.926,23338.13,41.14,20.07,24.72,2.15,3.08
2026-05-25,127040,国泰转债,132.48,-1.05,12.98,145.46,39.863,117.26,-15.69,AA+,商贸零售,szmb,2027-07-07,1.118,8847.24,1.67,7.65,8.97,-0.77,0.89
2026-05-25,111000,XD起帆转,222.016,-10.89,13.09,235.11,9.992,196.31,-48.33,AA-,电力设备,shmb,2027-05-24,0.997,75078.27,32.29,17.35,34.06,-6.74,2.9
2026-05-25,113661,福22转债,142.875,2.2,13.78,156.66,30.297,125.58,-9.01,AA,电力设备,shmb,2028-11-22,2.499,29080.45,6.78,14.74,18.51,5.65,2.9
2026-05-25,113631,皖天转债,139.648,-0.14,13.89,153.54,5.958,122.61,-14.29,AA+,公用事业,shmb,2027-11-08,1.458,4208.33,5.06,6.81,8.35,-1.07,1.15
2026-05-25,123176,精测转2,395.1,8.16,13.91,409.01,12.753,346.86,-36.21,AA-,机械设备,szcy,2029-03-02,2.773,167976.48,33.5,64.71,224.45,14.93,14.19
2026-05-25,113058,友发转债,134.873,-0.69,14.65,149.52,18.638,117.63,-8.86,AA,钢铁,shmb,2028-03-30,1.849,9169.21,3.64,4.48,5.27,-0.38,1.13
2026-05-25,127034,绿茵转债,137.938,-0.61,15.3,153.24,4.279,119.64,-19.47,AA-,环保,szmb,2027-04-30,0.932,13301.04,22.52,11.51,13.77,-6.33,1.72
2026-05-25,111001,山玻转债,168.633,-1.93,15.73,184.36,2.829,145.71,-22.46,AA-,建筑材料,shmb,2027-11-08,1.458,111871.12,230.33,11.18,16.29,3.49,3.77
2026-05-25,113048,晶科转债,170.315,2.74,16.12,186.44,15.456,146.67,-37.64,AA,公用事业,shmb,2027-04-23,0.912,84438.08,31.85,4.5,6.6,4.27,1.54
2026-05-25,123225,翔丰转债,152.817,-2.66,16.51,169.33,5.585,131.16,-6.45,AA-,电力设备,szcy,2029-10-10,3.381,14634.16,17.04,27.44,35.99,-4.1,1.89
2026-05-25,123183,海顺转债,140.15,-0.55,16.67,156.82,6.329,120.12,-5.84,AA-,轻工制造,szcy,2029-03-23,2.83,6556.43,7.38,11.63,13.97,-4.71,2.51
2026-05-25,113646,永吉转债,149.997,-3.6,16.89,166.89,1.372,128.32,-15.22,AA-,轻工制造,shmb,2028-04-14,1.89,6942.38,33.6,8.05,10.33,-3.28,3.58
2026-05-25,127053,豪美转债,222.46,0.66,17.11,239.57,2.575,189.96,-31.02,AA-,有色金属,szmb,2028-01-24,1.669,19295.11,33.81,17.23,32.73,-1.36,3.0
2026-05-25,123131,奥飞转债,293.0,-3.14,17.15,310.15,3.161,250.1,-45.46,A+,通信,szcy,2027-12-03,1.526,44743.9,48.0,10.06,25.16,-0.94,6.37
2026-05-25,113615,金诚转债,695.352,7.21,17.27,712.62,4.958,592.95,-145.12,AA,有色金属,shmb,2026-12-23,0.581,111161.16,32.45,11.78,69.85,5.31,3.75
2026-05-25,113605,大参转债,114.82,-0.95,17.53,132.35,14.045,97.7,-10.28,AA,医药生物,shmb,2026-10-22,0.411,6270.23,3.88,17.35,16.95,-1.91,2.45
